customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age
ID0167,Male,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,97.59,4973.46,No,75.0
ID0168,Male,0,Yes,Yes,8,No,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),75.32,3786.14,No,30.0
ID0169,Female,0,Yes,No,21,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),25.51,2050.02,Yes,59.0
ID0170,Female,1,Yes,No,44,No,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),72.33,3291.87,Yes,36.0
ID0171,Male,1,No,Yes,72,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.86,7789.13,No,81.0
ID0172,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,42.35,7179.72,No,21.0
ID0173,Male,1,Yes,No,12,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Two year,No,Mailed check,103.35,8122.3,No,43.0
ID0174,Female,0,No,Yes,11,No,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,52.05,3214.99,Yes,68.0
ID0175,Male,1,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Mailed check,78.03,3180.74,No,35.0
ID0176,Female,1,Yes,No,9,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.06,2653.2,Yes,60.0
ID0177,Male,1,Yes,No,15,No,Yes,No,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),107.85,2997.82,Yes,80.0
ID0178,Female,1,No,Yes,18,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),70.1,5322.2,Yes,57.0
ID0179,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,47.8,7212.74,Yes,40.0
ID0180,Male,0,Yes,Yes,3,Yes,Yes,No,No,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,92.21,4535.5,Yes,76.0
ID0181,Male,0,No,Yes,29,No,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.74,289.8,No,23.0
ID0182,Female,1,No,No,45,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,113.47,7485.91,No,87.0
ID0183,Female,1,No,Yes,26,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),94.62,5906.63,No,25.0
ID0184,Male,1,Yes,No,44,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,24.96,8337.99,No,27.0
ID0185,Female,0,No,Yes,36,No,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.91,7013.01,Yes,36.0
ID0186,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.23,1711.86,No,41.0
ID0187,Female,0,No,Yes,60,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),34.62,4541.3,No,50.0
ID0188,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),117.85,4972.77,Yes,88.0
ID0189,Male,0,No,No,46,No,No,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,85.0,430.58,Yes,65.0
ID0190,Male,0,No,Yes,20,No,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),109.23,4563.85,Yes,22.0
ID0191,Female,0,No,No,16,Yes,No,No,Yes,No,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),37.77,1900.97,Yes,64.0
ID0192,Female,0,No,No,54,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,97.64,3437.51,No,79.0
ID0193,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,79.65,146.54,No,27.0
ID0194,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),58.63,7902.4,Yes,57.0
ID0195,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.37,7304.28,No,31.0
ID0196,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,54.07,6116.22,Yes,78.0
ID0197,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Electronic check,73.41,7622.49,Yes,
ID0198,Female,1,No,Yes,24,No,No phone service,No,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,93.3,369.89,Yes,27.0
ID0199,Female,0,Yes,No,0,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,One year,No,Bank transfer (automatic),63.59,5196.65,No,63.0
ID0200,Female,1,Yes,Yes,48,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.25,1971.9,Yes,72.0
ID0201,Male,1,Yes,No,34,No,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,20.86,2466.45,Yes,67.0
ID0202,Male,1,Yes,Yes,52,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,114.93,8303.83,Yes,31.0
ID0203,Female,0,No,No,51,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),97.07,1292.65,Yes,47.0
ID0204,Female,0,No,Yes,53,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,119.59,6973.87,No,21.0
ID0205,Male,0,No,No,46,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),112.03,4140.29,Yes,56.0
ID0206,Male,1,No,Yes,42,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4665.94,No,20.0
ID0207,Female,1,Yes,No,19,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,25.81,6760.93,No,73.0
ID0208,Male,1,No,Yes,32,No,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,81.56,2347.14,No,38.0
ID0209,Male,1,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,42.54,1514.27,Yes,39.0
ID0210,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,108.15,7471.42,No,85.0
ID0211,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,101.98,8328.23,No,40.0
ID0212,Female,0,Yes,No,20,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,37.04,6246.66,Yes,21.0
ID0213,Male,1,Yes,No,35,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,98.65,4557.25,Yes,87.0
ID0214,Female,1,No,Yes,53,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),118.69,8081.75,Yes,55.0
ID0215,Male,0,Yes,No,18,No,No phone service,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),55.75,1403.22,No,42.0
ID0216,Male,0,Yes,Yes,24,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,56.52,7130.84,No,76.0
ID0217,Female,1,No,Yes,66,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,22.51,4596.77,Yes,19.0
ID0218,Female,0,Yes,Yes,52,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,92.7,8752.92,No,75.0
ID0219,Female,0,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,102.69,2063.07,No,
ID0220,Female,1,No,Yes,41,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),24.66,3450.85,Yes,54.0
ID0221,Female,1,Yes,No,46,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,Yes,Electronic check,114.53,7031.93,Yes,38.0
ID0222,Male,1,No,No,41,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,27.35,3186.07,No,76.0
ID0223,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),76.89,615.42,Yes,72.0
ID0224,Male,1,Yes,No,5,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,112.73,845.18,Yes,89.0
ID0225,Male,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,112.84,78.82,No,88.0
ID0226,Female,0,No,Yes,65,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,33.33,702.09,Yes,82.0
ID0227,Male,1,Yes,No,39,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.13,4377.62,Yes,20.0
ID0228,Female,0,No,Yes,57,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,47.04,5937.13,Yes,77.0
ID0229,Female,1,Yes,Yes,32,Yes,No phone service,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.16,2250.0,Yes,55.0
ID0230,Female,1,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.51,2068.14,No,48.0
ID0231,Female,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,31.21,884.73,No,89.0
ID0232,Female,0,Yes,No,48,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.43,7377.5,Yes,42.0
ID0233,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Mailed check,101.6,2402.46,No,45.0
ID0234,Male,1,Yes,Yes,50,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.62,6202.76,No,18.0
ID0235,Female,1,Yes,Yes,68,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,26.11,2845.36,Yes,78.0
ID0236,Male,1,No,No,31,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,100.51,982.97,Yes,20.0
ID0237,Male,1,No,No,48,Yes,Yes,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,44.03,7070.88,Yes,65.0
ID0238,Female,1,Yes,No,59,No,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,100.56,4912.32,Yes,31.0
ID0239,Male,0,Yes,No,45,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,113.82,5633.65,Yes,31.0
ID0240,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,Yes,Electronic check,95.48,7754.93,No,59.0
ID0241,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.32,7976.0,No,
ID0242,Female,0,No,No,66,No,No phone service,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),85.95,461.97,No,57.0
ID0243,Male,1,No,Yes,12,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),47.22,5197.85,Yes,40.0
ID0244,Male,0,No,Yes,17,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,39.9,4358.28,Yes,83.0
ID0245,Female,0,Yes,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),96.08,8414.89,No,60.0
ID0246,Male,1,Yes,Yes,35,Yes,No,No,No internet service,No,No,Yes,No,No internet service,Two year,No,Electronic check,48.95,5504.77,Yes,80.0
ID0247,Female,0,No,No,33,Yes,No,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,34.36,1078.58,No,39.0
ID0248,Female,1,No,Yes,11,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,37.09,7547.25,No,72.0
ID0249,Female,1,No,No,4,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),87.73,5371.13,No,34.0
ID0250,Male,1,No,Yes,47,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),65.75,627.61,Yes,72.0
ID0251,Male,1,No,No,39,No,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,40.86,2271.74,No,74.0
ID0252,Female,1,No,No,12,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,27.97,2791.06,Yes,73.0
ID0253,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),113.73,5380.18,No,
ID0254,Male,0,No,No,13,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,119.75,5091.59,No,19.0
ID0255,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,59.42,2682.59,Yes,77.0
ID0256,Female,1,Yes,No,37,No,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,44.87,4885.32,Yes,47.0
ID0257,Female,0,No,Yes,56,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),24.18,1318.46,Yes,46.0
ID0258,Female,0,No,Yes,21,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,50.73,2632.88,Yes,18.0
ID0259,Male,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),78.27,4280.66,Yes,38.0
ID0260,Female,0,Yes,No,28,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,72.44,436.6,Yes,87.0
ID0261,Male,1,Yes,Yes,1,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,61.13,3022.66,No,30.0
ID0262,Male,0,No,Yes,53,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,56.21,2819.44,Yes,27.0
ID0263,Female,1,No,No,1,No,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,117.82,4784.18,Yes,30.0
ID0264,Female,1,No,Yes,2,No,No phone service,No,Yes,No,Yes,No,No internet service,No internet service,One year,No,Electronic check,70.03,2506.2,Yes,87.0
ID0265,Female,0,No,Yes,55,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,20.89,2242.84,No,80.0
ID0266,Female,1,Yes,Yes,71,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Mailed check,89.92,1156.39,No,45.0
ID0267,Female,1,No,No,10,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,78.32,1303.43,No,66.0
ID0268,Male,1,No,Yes,31,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),35.82,1181.91,No,23.0
ID0269,Male,1,Yes,Yes,3,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,90.83,4280.07,No,33.0
ID0270,Female,1,No,No,8,No,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,21.99,1676.92,No,42.0
ID0271,Female,1,No,Yes,55,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),92.54,2102.23,No,29.0
ID0272,Female,1,No,Yes,15,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),34.94,5182.47,No,59.0
ID0273,Female,0,No,Yes,70,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.46,5204.79,Yes,45.0
ID0274,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.14,2351.09,No,46.0
ID0275,Female,1,Yes,No,35,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.07,7614.59,No,71.0
ID0276,Female,1,Yes,Yes,23,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),103.81,8386.47,Yes,37.0
ID0277,Female,0,Yes,Yes,63,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,102.48,6945.82,No,50.0
ID0278,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),96.34,2854.84,Yes,88.0
ID0279,Female,0,No,Yes,21,Yes,No,No,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.79,1312.1,No,26.0
ID0280,Female,0,No,Yes,51,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),41.85,8411.84,No,28.0
ID0281,Male,1,Yes,No,49,No,No phone service,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,84.0,461.07,No,
ID0282,Male,1,Yes,No,46,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),104.8,1667.71,No,59.0
ID0283,Male,0,Yes,Yes,22,No,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),69.3,5132.96,No,76.0
ID0284,Female,0,No,Yes,18,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,26.71,2603.73,Yes,76.0
ID0285,Male,0,No,No,51,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,117.53,5717.89,No,42.0
ID0286,Male,0,Yes,No,33,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.67,89.65,No,44.0
ID0287,Female,1,Yes,No,28,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),118.19,655.04,Yes,32.0
ID0288,Male,0,No,Yes,60,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,38.7,5011.95,No,58.0
ID0289,Female,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),40.34,8565.66,Yes,38.0
ID0290,Male,0,No,Yes,4,No,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,30.05,297.97,Yes,74.0
ID0291,Male,1,Yes,Yes,6,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,41.05,3884.58,Yes,18.0
ID0292,Female,1,Yes,Yes,40,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),30.83,7312.71,Yes,89.0
ID0293,Male,1,Yes,Yes,1,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,47.3,37.03,Yes,61.0
ID0294,Male,0,Yes,No,9,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.04,5093.39,No,67.0
